1179,1532043488.603699,1532043488603698855,1533665920159516945,106.910000
1180,1532043488.840452,1532043488840451877,1533665920394794490,106.620000
1181,1532043489.076075,1532043489076075047,1533665920626183175,106.520000
1182,1532043489.307520,1532043489307520282,1533665920875979373,106.590000
1183,1532043489.555565,1532043489555564717,1533665921134116816,106.680000
1184,1532043489.815439,1532043489815439444,1533665921366308174,106.750000
1185,1532043490.048104,1532043490048104321,1533665921604827424,106.590000
1186,1532043490.285284,1532043490285284030,1533665921875991562,106.320000
1188,1532043490.783306,1532043490783306461,1533665922101790402,106.100000
1188,1532043490.783306,1532043490783306461,1533665922336757838,105.920000
1189,1532043491.018146,1532043491018146274,1533665922572609760,105.920000
1190,1532043491.254089,1532043491254088612,1533665922811882831,105.850000
1191,1532043491.492984,1532043491492984314,1533665923068517603,105.720000
1192,1532043491.750272,1532043491750271466,1533665923345723253,105.640000
1193,1532043492.025607,1532043492025606550,1533665923577399576,105.700000
1194,1532043492.258766,1532043492258766210,1533665923811117301,105.850000
1196,1532043492.738588,1532043492738588134,1533665924060305771,105.940000
1196,1532043492.738588,1532043492738588134,1533665924300332229,105.940000
1197,1532043492.982117,1532043492982116650,1533665924534838746,105.990000
1198,1532043493.216434,1532043493216434066,1533665924790610003,106.240000
1199,1532043493.471310,1532043493471309867,1533665925049439305,106.580000
1200,1532043493.730566,1532043493730565460,1533665925310449254,106.850000
1201,1532043493.992230,1532043493992229620,1533665925557340945,106.980000
1202,1532043494.237166,1532043494237165619,1533665925798646542,106.980000
1203,1532043494.479470,1532043494479469500,1533665926033023972,106.990000
1204,1532043494.713952,1532043494713952291,1533665926273339225,107.160000
1205,1532043494.952868,1532043494952867865,1533665926505848265,107.340000
1206,1532043495.187731,1532043495187731326,1533665926744827065,107.310000
1207,1532043495.425602,1532043495425602168,1533665927040027158,107.010000
1208,1532043495.720283,1532043495720283130,1533665927314221144,106.560000
1209,1532043495.996013,1532043495996013221,1533665927558348414,106.240000
1210,1532043496.239458,1532043496239457961,1533665927810424164,105.920000
1211,1532043496.490886,1532043496490886320,1533665928064598937,105.410000
1212,1532043496.746322,1532043496746322343,1533665928269358922,105.050000
1213,1532043496.950706,1532043496950705664,1533665928522490620,104.640000
1214,1532043497.204155,1532043497204154879,1533665928770449689,104.310000
1215,1532043497.447340,1532043497447340453,1533665929025864201,104.290000
1216,1532043497.706190,1532043497706189519,1533665929281663889,104.560000
1217,1532043497.963005,1532043497963004705,1533665929537890997,104.980000
1218,1532043498.219173,1532043498219172598,1533665929776028718,105.380000
1219,1532043498.457915,1532043498457914764,1533665930042286869,105.710000
1220,1532043498.723406,1532043498723406141,1533665930287960976,106.070000
1221,1532043498.967675,1532043498967674783,1533665930524091591,106.420000
1222,1532043499.205896,1532043499205896280,1533665930783190014,106.650000
1223,1532043499.465004,1532043499465004321,1533665931019644858,106.850000
1224,1532043499.701120,1532043499701119585,1533665931278290222,107.040000
1225,1532043499.933878,1532043499933877679,1533665931468009563,107.000000
1226,1532043500.149731,1532043500149730588,1533665931707621308,106.730000
1227,1532043500.389571,1532043500389571407,1533665931954064543,106.390000
1228,1532043500.635048,1532043500635048108,1533665932204665523,106.160000
1229,1532043500.882321,1532043500882320994,1533665932420680486,105.920000
1230,1532043501.102340,1532043501102339648,1533665932671351757,105.670000
1231,1532043501.352621,1532043501352621194,1533665932911973842,105.440000
1232,1532043501.594051,1532043501594051223,1533665933173172599,105.280000
1233,1532043501.854760,1532043501854759674,1533665933415593110,105.260000
1234,1532043502.094650,1532043502094650316,1533665933653964580,105.180000
1236,1532043502.597777,1532043502597777272,1533665933918303863,105.140000
1236,1532043502.597777,1532043502597777272,1533665934181559066,105.140000
1237,1532043502.861398,1532043502861398065,1533665934411337593,104.940000
1238,1532043503.093517,1532043503093517408,1533665934652959737,104.750000
1239,1532043503.334372,1532043503334372239,1533665934886511082,104.590000
1240,1532043503.567646,1532043503567646298,1533665935124613715,104.580000
1241,1532043503.806453,1532043503806453073,1533665935387020461,104.440000
1242,1532043504.068559,1532043504068558959,1533665935616432862,104.220000
1243,1532043504.298586,1532043504298586118,1533665935848718760,104.120000
1244,1532043504.530441,1532043504530441239,1533665936065421652,104.180000
1245,1532043504.747512,1532043504747511552,1533665936316179566,104.220000
1246,1532043504.997309,1532043504997308748,1533665936563045913,104.190000
1247,1532043505.242332,1532043505242331435,1533665936802393578,104.090000
1248,1532043505.484059,1532043505484059318,1533665937065718382,104.180000
1249,1532043505.741673,1532043505741673062,1533665937324155930,104.590000
1250,1532043506.004114,1532043506004114178,1533665937555790073,105.170000
1251,1532043506.236957,1532043506236957295,1533665937785980424,105.720000
1252,1532043506.467711,1532043506467711012,1533665938049502227,105.930000
1253,1532043506.730071,1532043506730070785,1533665938308187097,105.800000
1254,1532043506.989361,1532043506989360970,1533665938569531962,105.320000
1255,1532043507.251258,1532043507251258345,1533665938851495472,104.690000
1256,1532043507.531812,1532043507531812289,1533665939072118547,104.310000
1257,1532043507.751903,1532043507751902494,1533665939305969950,104.190000
1258,1532043507.986014,1532043507986013574,1533665939584154878,104.140000
1259,1532043508.263415,1532043508263415178,1533665939822753501,104.230000
1260,1532043508.503096,1532043508503095965,1533665940035187756,104.430000
1261,1532043508.716247,1532043508716246805,1533665940300978618,104.800000
1262,1532043508.982536,1532043508982535811,1533665940524934414,104.930000
1263,1532043509.206958,1532043509206958000,1533665940775112487,104.860000
1265,1532043509.739575,1532043509739574572,1533665941084973911,104.590000
1265,1532043509.739575,1532043509739574572,1533665941297509744,104.210000
1266,1532043509.977496,1532043509977496134,1533665941546210169,103.750000
1267,1532043510.227097,1532043510227097235,1533665941772749649,103.370000
1268,1532043510.454539,1532043510454538677,1533665942010561592,103.180000
1270,1532043510.952218,1532043510952217493,1533665942273109825,103.220000
1270,1532043510.952218,1532043510952217493,1533665942523206544,103.470000
1271,1532043511.204932,1532043511204932343,1533665942793978101,103.730000
1272,1532043511.475680,1532043511475680468,1533665943019037555,104.000000
1273,1532043511.700701,1532043511700700831,1533665943287701728,104.270000
1274,1532043511.968122,1532043511968121961,1533665943533730672,104.380000
1275,1532043512.213650,1532043512213650117,1533665943731915460,104.170000
1276,1532043512.414178,1532043512414178317,1533665943970601887,103.820000
1278,1532043512.887563,1532043512887563274,1533665944232799351,103.410000
1278,1532043512.887563,1532043512887563274,1533665944472403285,103.000000
1279,1532043513.153413,1532043513153413402,1533665944735674549,102.730000
1280,1532043513.416133,1532043513416133429,1533665944986091844,102.760000
1281,1532043513.666450,1532043513666450304,1533665945200301976,102.950000
1282,1532043513.882483,1532043513882482637,1533665945454700753,103.250000
1283,1532043514.136394,1532043514136394090,1533665945689794343,103.730000
1284,1532043514.370763,1532043514370762609,1533665945958288890,104.050000
1285,1532043514.639186,1532043514639185687,1533665946213565084,103.830000
1286,1532043514.893898,1532043514893898385,1533665946453521579,103.210000
1287,1532043515.134896,1532043515134895807,1533665946682528997,102.740000
1288,1532043515.364311,1532043515364310553,1533665946942420968,102.600000
1289,1532043515.621394,1532043515621394154,1533665947175139661,102.960000
1290,1532043515.856798,1532043515856798253,1533665947418718735,103.550000
1291,1532043516.100407,1532043516100406801,1533665947653235170,104.190000
1292,1532043516.333407,1532043516333406590,1533665947865452695,104.690000
1293,1532043516.547630,1532043516547630257,1533665948103977325,105.130000
1294,1532043516.785161,1532043516785161101,1533665948355647481,105.490000
1295,1532043517.035419,1532043517035418584,1533665948577456396,105.730000
1296,1532043517.258810,1532043517258809608,1533665948843341644,105.830000
1297,1532043517.523279,1532043517523279325,1533665949077847252,105.840000
1298,1532043517.759732,1532043517759732253,1533665949311360794,105.820000
1299,1532043517.992892,1532043517992891816,1533665949572004440,105.800000
1301,1532043518.512079,1532043518512078456,1533665949830771565,105.720000
1301,1532043518.512079,1532043518512078456,1533665950107597322,105.640000
1302,1532043518.789119,1532043518789118717,1533665950365581971,105.430000
1303,1532043519.045414,1532043519045414289,1533665950621680127,105.170000
1304,1532043519.303631,1532043519303631006,1533665950874412975,105.030000
1305,1532043519.554718,1532043519554718117,1533665951132430703,104.900000
1306,1532043519.813400,1532043519813399760,1533665951354405433,104.700000
1307,1532043520.036121,1532043520036120900,1533665951611067141,104.500000
1308,1532043520.285288,1532043520285288243,1533665951822294721,104.410000
1309,1532043520.502929,1532043520502929562,1533665952098590317,104.470000
1310,1532043520.779275,1532043520779274914,1533665952307728804,104.490000
1311,1532043520.987237,1532043520987237229,1533665952581755808,104.540000
1312,1532043521.263430,1532043521263430389,1533665952816892701,104.660000
1313,1532043521.498075,1532043521498075420,1533665953063476232,105.040000
1314,1532043521.745036,1532043521745036115,1533665953285801155,105.410000
1315,1532043521.966815,1532043521966814474,1533665953521441357,105.670000
1316,1532043522.202860,1532043522202859819,1533665953775626575,105.700000
1317,1532043522.456712,1532043522456712008,1533665954026788869,105.620000
1318,1532043522.708253,1532043522708252942,1533665954274605711,105.410000
